Id,ActivityDate,DayOfActivity,TotalSteps,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalDistanceCalc
8253242879,4/21/2016,Saturday,11268,5.880000114,0.930000007,1.75,0,49,20,172,1199,2218,8.56
8253242879,4/22/2016,Sunday,2824,0,0,1.870000005,0,0,0,120,1320,1651,1.87
8253242879,4/23/2016,Monday,9282,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132,6.26
8253242879,4/24/2016,Tuesday,8905,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,1976,7.13
8253242879,4/25/2016,Wednesday,6829,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,1909,4.52
8253242879,4/26/2016,Thursday,4562,1.179999948,0.49000001,1.370000005,0,19,14,108,1299,1813,3.04
8253242879,4/27/2016,Friday,10232,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,2008,8.17
8253242879,4/28/2016,Saturday,2718,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,1580,1.79
8253242879,4/29/2016,Sunday,6260,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,1854,4.23
8253242879,4/30/2016,Monday,0,0,0,0,0,0,0,0,1440,0,0
8378563200,4/12/2016,Thursday,7626,0.829999983,0.709999979,4.5,0,65,15,156,723,3635,6.04
8378563200,4/13/2016,Friday,12386,4.960000038,0.649999976,4.210000038,0,116,14,169,680,4079,9.82
8378563200,4/14/2016,Saturday,13318,5.619999886,1.029999971,3.910000086,0,123,21,174,699,4163,10.56
8378563200,4/15/2016,Sunday,14461,4.909999847,1.149999976,5.409999847,0,60,23,190,729,3666,11.47
8378563200,4/16/2016,Monday,11207,5.369999886,1.070000052,2.440000057,0,64,21,142,563,3363,8.88
8378563200,4/17/2016,Tuesday,2132,0,0,1.690000057,0,0,0,93,599,2572,1.69
8378563200,4/18/2016,Wednesday,13630,5.050000191,0.560000002,5.199999809,0,117,10,174,720,4157,10.81
8378563200,4/19/2016,Thursday,13070,5.300000191,0.879999995,4.179999828,0,120,19,154,737,4092,10.36
8378563200,4/20/2016,Friday,9388,2.230000019,0.439999998,4.78000021,0,82,8,169,763,3787,7.45
8378563200,4/21/2016,Saturday,15148,6.900000095,0.819999993,4.289999962,0,137,16,145,677,4236,12.01
8378563200,4/22/2016,Sunday,12200,4.909999847,0.589999974,4.179999828,0,113,12,159,769,4044,9.68
8378563200,4/23/2016,Monday,5709,1.519999981,0.519999981,2.480000019,0,19,10,136,740,2908,4.52
8378563200,4/24/2016,Tuesday,3703,0,0,2.940000057,0,0,0,135,734,2741,2.94
8378563200,4/25/2016,Wednesday,12405,5.050000191,0.870000005,3.920000076,0,117,16,141,692,4005,9.84
8378563200,4/26/2016,Thursday,16208,7.510000229,0.920000017,4.420000076,0,90,18,161,593,3763,12.85
8378563200,4/27/2016,Friday,7359,0.330000013,0.180000007,5.329999924,0,4,4,192,676,3061,5.84
8378563200,4/28/2016,Saturday,5417,0.899999976,0.49000001,2.910000086,0,11,10,139,711,2884,4.3
8378563200,4/29/2016,Sunday,6175,0.25,0.360000014,4.269999981,0,3,7,172,767,2982,4.88
8378563200,4/30/2016,Monday,2946,0,0,2.339999914,0,0,0,121,780,2660,2.34
8378563200,5/1/2016,Sunday,11419,6.03000021,0.560000002,2.470000029,0,71,10,127,669,3369,9.06
8378563200,5/2/2016,Monday,6064,0.629999995,0.170000002,4.010000229,0,63,4,142,802,3491,4.81
8378563200,5/3/2016,Tuesday,8712,1.340000033,1.059999943,4.5,0,71,20,195,822,3784,6.9
8378563200,5/4/2016,Wednesday,7875,1.559999943,0.49000001,4.199999809,0,19,10,167,680,3110,6.25
8378563200,5/5/2016,Thursday,8567,0.889999986,0.159999996,5.739999771,0,66,3,214,764,3783,6.79
8378563200,5/6/2016,Friday,7045,1.549999952,0.25,3.779999971,0,74,5,166,831,3644,5.58
8378563200,5/7/2016,Saturday,4468,0,0,3.539999962,0,0,0,158,851,2799,3.54
8378563200,5/8/2016,Sunday,2943,0,0,2.329999924,0,0,0,139,621,2685,2.33
8378563200,5/9/2016,Monday,8382,1.269999981,0.660000026,4.71999979,0,71,13,171,772,3721,6.65
8378563200,5/10/2016,Tuesday,6582,0.660000026,0.639999986,3.920000076,0,63,13,152,840,3586,5.22
8378563200,5/11/2016,Wednesday,9143,1.389999986,0.589999974,5.269999981,0,72,10,184,763,3788,7.25
8378563200,5/12/2016,Thursday,4561,0.649999976,0.270000011,2.690000057,0,8,6,102,433,1976,3.61
8583815059,4/12/2016,Thursday,5014,0,0.330000013,3.579999924,0,0,7,196,1237,2650,3.91
8583815059,4/13/2016,Friday,5571,0.150000006,0.970000029,3.230000019,0,2,23,163,1252,2654,4.35
8583815059,4/14/2016,Saturday,3135,0,0,2.430000067,0,0,0,134,1306,2443,2.43
8583815059,4/15/2016,Sunday,3430,0,0,0.899999976,0,0,0,65,1375,2505,0.9
8583815059,4/16/2016,Monday,5319,0,0,0,0,0,0,0,1440,2693,0
8583815059,4/17/2016,Tuesday,3008,0,0,0,0,0,0,0,1440,2439,0
8583815059,4/18/2016,Wednesday,3864,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,2536,2.72
8583815059,4/19/2016,Thursday,5697,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,2668,4.45
8583815059,4/20/2016,Friday,5273,0,1.039999962,3.069999933,0,0,27,167,1246,2647,4.11
8583815059,4/21/2016,Saturday,8538,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,2883,6.66
8583815059,4/22/2016,Sunday,8687,0.289999992,2.410000086,4.079999924,0,4,54,212,1170,2944,6.78
8583815059,4/23/2016,Monday,9423,0.529999971,2.029999971,4.75,0,7,44,238,1151,3012,7.31
8583815059,4/24/2016,Tuesday,8286,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,2889,6.47
8583815059,4/25/2016,Wednesday,4503,1.470000029,0.239999995,1.809999943,0,18,6,122,1294,2547,3.52
8583815059,4/26/2016,Thursday,10499,0.07,4.21999979,3.890000105,0,1,91,214,1134,3093,8.18
8583815059,4/27/2016,Friday,12474,6.599999905,0.270000011,2.869999886,0,77,5,129,1229,3142,9.74
8583815059,4/28/2016,Saturday,6174,0,1.200000048,3.609999895,0,0,28,203,1209,2757,4.81
8583815059,4/29/2016,Sunday,15168,3.900000095,3,4.920000076,0,46,67,258,1069,3513,11.82
8583815059,4/30/2016,Monday,10085,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,3164,7.86
8583815059,5/1/2016,Sunday,4512,0.779999971,0.119999997,2.039999962,0,10,2,117,1311,2596,2.94
8583815059,5/2/2016,Monday,8469,0,0,0,0,0,0,0,1440,2894,0
8583815059,5/3/2016,Tuesday,12015,0,0,0,0,0,0,0,1440,3212,0
8583815059,5/4/2016,Wednesday,3588,0,0,0,0,0,0,0,1440,2516,0
8583815059,5/5/2016,Thursday,12427,0,0,1.179999948,0,0,0,70,1370,3266,1.18
8583815059,5/6/2016,Friday,5843,0.140000001,1.190000057,3.230000019,0,2,22,166,1250,2683,4.56
8583815059,5/7/2016,Saturday,6117,0,0,4.769999981,0,0,0,250,1190,2810,4.77
8583815059,5/8/2016,Sunday,9217,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,2940,7.19
8583815059,5/9/2016,Monday,9877,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,2947,7.66
8583815059,5/10/2016,Tuesday,8240,0.689999998,2.00999999,3.720000029,0,9,43,162,1226,2846,6.42
8583815059,5/11/2016,Wednesday,8701,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,2804,6.78
8583815059,5/12/2016,Thursday,0,0,0,0,0,0,0,0,1440,0,0
8792009665,4/12/2016,Thursday,2564,0,0,1.639999986,0,0,0,116,831,2044,1.64
8792009665,4/13/2016,Friday,1320,0,0,0.839999974,0,0,0,82,806,1934,0.84
8792009665,4/14/2016,Saturday,1219,0,0,0.779999971,0,0,0,84,853,1963,0.78
8792009665,4/15/2016,Sunday,2483,0,0,1.590000033,0,0,0,126,937,2009,1.59
8792009665,4/16/2016,Monday,244,0,0,0.159999996,0,0,0,12,1428,1721,0.16
8792009665,4/17/2016,Tuesday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,4/18/2016,Wednesday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,4/19/2016,Thursday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,4/20/2016,Friday,3147,0,0.280000001,1.74000001,0,0,10,139,744,2188,2.02
8792009665,4/21/2016,Saturday,144,0,0,0.090000004,0,0,0,9,1431,1720,0.09
8792009665,4/22/2016,Sunday,4068,0.050000001,0.280000001,2.269999981,0,1,20,195,817,2419,2.6
8792009665,4/23/2016,Monday,5245,0.159999996,0.439999998,2.75,0,8,45,232,795,2748,3.35
8792009665,4/24/2016,Tuesday,400,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,1799,0.25
8792009665,4/25/2016,Wednesday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,4/26/2016,Thursday,1321,0,0,0.850000024,0,0,0,80,1360,1928,0.85
8792009665,4/27/2016,Friday,1758,0,0,1.129999995,0,0,0,112,900,2067,1.13
8792009665,4/28/2016,Saturday,6157,0,0,3.940000057,0,0,0,310,714,2780,3.94
8792009665,4/29/2016,Sunday,8360,0.140000001,0.280000001,4.929999828,0,6,14,380,634,3101,5.35
8792009665,4/30/2016,Monday,7174,0.330000013,0.360000014,3.910000086,0,10,20,301,749,2896,4.6
8792009665,5/1/2016,Sunday,1619,0,0,1.039999962,0,0,0,79,834,1962,1.04
8792009665,5/2/2016,Monday,1831,0,0,1.169999957,0,0,0,101,916,2015,1.17
8792009665,5/3/2016,Tuesday,2421,0,0,1.549999952,0,0,0,156,739,2297,1.55
8792009665,5/4/2016,Wednesday,2283,0,0,1.460000038,0,0,0,129,848,2067,1.46
8792009665,5/5/2016,Thursday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,5/6/2016,Friday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,5/7/2016,Saturday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,5/8/2016,Sunday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,5/9/2016,Monday,0,0,0,0,0,0,0,0,1440,1688,0
8792009665,5/10/2016,Tuesday,0,0,0,0,0,0,0,0,48,57,0
8877689391,4/12/2016,Thursday,23186,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,3921,20.38
8877689391,4/13/2016,Friday,15337,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,3566,9.57
8877689391,4/14/2016,Saturday,21129,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,3793,18.91
8877689391,4/15/2016,Sunday,13422,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,3934,7.12
8877689391,4/16/2016,Monday,29326,13.23999977,1.210000038,10.71000004,0,94,29,429,888,4547,25.16
8877689391,4/17/2016,Tuesday,15118,0,0.07,8.789999962,0,58,15,307,1060,3545,8.86
8877689391,4/18/2016,Wednesday,11423,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,2761,8.65
8877689391,4/19/2016,Thursday,18785,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,3676,17.36
8877689391,4/20/2016,Friday,19948,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,3679,18.05
8877689391,4/21/2016,Saturday,19377,12.28999996,0.419999987,4.889999866,0,82,13,226,1119,3659,17.6
8877689391,4/22/2016,Sunday,18258,10.22999954,0.029999999,5.96999979,0.050000001,61,2,236,1141,3427,16.28
8877689391,4/23/2016,Monday,11200,0,0,7.400000095,0.01,102,6,300,1032,3891,7.41
8877689391,4/24/2016,Tuesday,16674,11.01000023,0.01,4.690000057,0,64,1,227,1148,3455,15.71
8877689391,4/25/2016,Wednesday,12986,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,3802,8.72
8877689391,4/26/2016,Thursday,11101,1.75999999,0.129999995,6.5,0,22,3,258,1157,2860,8.39
8877689391,4/27/2016,Friday,23629,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,3808,20.61
8877689391,4/28/2016,Saturday,14890,4.929999828,0.379999995,5.96999979,0,58,8,231,1143,3060,11.28
8877689391,4/29/2016,Sunday,9733,1.379999995,0.170000002,5.789999962,0,18,5,210,1207,2698,7.34
8877689391,4/30/2016,Monday,27745,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,4398,26.67
8877689391,5/1/2016,Sunday,10930,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,2786,8.27
8877689391,5/2/2016,Monday,4790,0,0,3.559999943,0,0,0,105,1335,2189,3.56
8877689391,5/3/2016,Tuesday,10818,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,2817,8.17
8877689391,5/4/2016,Wednesday,18193,10.42000008,0.310000002,5.53000021,0,66,8,212,1154,3477,16.26
8877689391,5/5/2016,Thursday,14055,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,3052,10.65
8877689391,5/6/2016,Friday,21727,12.78999996,0.289999992,6.159999847,0,96,17,232,1095,4015,19.24
8877689391,5/7/2016,Saturday,12332,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,4142,8.03
8877689391,5/8/2016,Sunday,10686,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,2847,8.08
8877689391,5/9/2016,Monday,20226,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,3710,18.19
8877689391,5/10/2016,Tuesday,10733,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,2832,8.09
8877689391,5/11/2016,Wednesday,21420,13.22000027,0.409999996,5.889999866,0,88,12,213,1127,3832,19.52
8877689391,5/12/2016,Thursday,8064,1.820000052,0.039999999,4.25,0,23,1,137,770,1849,6.11
